id,sex,aim,age,height,weight,level,trainHands,trainLegs,trainBack,trainPress,trainChest,trainShoulders
4320,f,health,29,166,72,5,0,0,0,0,0,0
4321,f,health,26,169,63,6,0,0,0,0,0,0
4322,f,health,20,168,71,4,0,0,0,0,0,0
4323,f,health,24,168,67,5,0,0,0,0,0,0
4324,f,health,24,167,61,4,0,0,0,0,0,0
4325,f,health,20,175,79,6,0,0,0,0,0,0
4326,f,health,24,152,54,6,0,0,0,0,0,0
4327,f,health,27,166,63,4,0,0,0,0,0,0
4328,f,health,34,174,75,6,0,0,0,0,0,0
4329,f,health,19,163,67,6,0,0,0,0,0,0
4330,f,health,25,168,75,8,0,0,0,0,0,0
4331,f,health,29,177,73,7,0,0,0,0,0,0
4332,f,health,35,163,56,5,0,0,0,0,0,0
4333,f,health,24,173,73,6,0,0,0,0,0,0
4334,f,health,21,168,63,7,0,0,0,0,0,0
4335,f,health,22,165,51,3,0,0,0,0,0,0
4336,f,health,31,165,67,5,0,0,0,0,0,0
4337,f,health,25,169,68,5,0,0,0,0,0,0
4338,f,health,35,153,60,7,0,0,0,0,0,0
4339,f,health,36,176,71,5,0,0,0,0,0,0
4340,f,health,36,178,85,6,0,0,0,0,0,0
4341,f,health,28,174,83,7,0,0,0,0,0,0
4342,f,health,27,169,71,5,0,0,0,0,0,0
4343,f,health,30,173,70,6,0,0,0,0,0,0
4344,f,health,27,166,62,5,0,0,0,0,0,0
4345,f,health,28,161,55,7,0,0,0,0,0,0
4346,f,health,36,163,55,8,0,0,0,0,0,0
4347,f,health,32,167,57,8,0,0,0,0,0,0
4348,f,health,30,169,79,6,0,0,0,0,0,0
4349,f,health,28,168,60,6,0,0,0,0,0,0
4350,f,health,33,168,66,5,0,0,0,0,0,0
4351,f,health,26,169,64,5,0,0,0,0,0,0
4352,f,health,26,173,71,5,0,0,0,0,0,0
4353,f,health,18,176,73,7,0,0,0,0,0,0
4354,f,health,31,173,75,7,0,0,0,0,0,0
4355,f,health,32,167,76,6,0,0,0,0,0,0
4356,f,health,29,172,70,8,0,0,0,0,0,0
4357,f,health,19,169,74,6,0,0,0,0,0,0
4358,f,health,32,167,67,7,0,0,0,0,0,0
4359,f,health,18,169,70,6,0,0,0,0,0,0
4360,f,health,26,168,63,7,0,0,0,0,0,0
4361,f,health,36,170,78,5,0,0,0,0,0,0
4362,f,health,18,167,64,7,0,0,0,0,0,0
4363,f,health,24,173,89,1,0,0,0,0,0,0
4364,f,health,35,168,72,7,0,0,0,0,0,0
4365,f,health,18,169,68,7,0,0,0,0,0,0
4366,f,health,24,170,69,5,0,0,0,0,0,0
4367,f,health,34,173,73,6,0,0,0,0,0,0
4368,f,health,28,168,75,6,0,0,0,0,0,0
4369,f,health,30,173,77,5,0,0,0,0,0,0
4370,f,health,18,159,61,6,0,0,0,0,0,0
4371,f,health,25,175,71,5,0,0,0,0,0,0
4372,f,health,31,175,71,6,0,0,0,0,0,0
4373,f,health,27,167,67,7,0,0,0,0,0,0
4374,f,health,27,162,53,8,0,0,0,0,0,0
4375,f,health,24,173,69,7,0,0,0,0,0,0
4376,f,health,31,168,58,7,0,0,0,0,0,0
4377,f,health,27,172,69,5,0,0,0,0,0,0
4378,f,health,29,166,63,8,0,0,0,0,0,0
4379,f,health,24,163,68,7,0,0,0,0,0,0
4380,f,health,30,165,64,6,0,0,0,0,0,0
4381,f,health,26,174,77,8,0,0,0,0,0,0
4382,f,health,29,170,62,8,0,0,0,0,0,0
4383,f,health,26,174,79,7,0,0,0,0,0,0
4384,f,health,20,170,62,7,0,0,0,0,0,0
4385,f,health,21,174,77,4,0,0,0,0,0,0
4386,f,health,35,167,75,6,0,0,0,0,0,0
4387,f,health,26,178,84,5,0,0,0,0,0,0
4388,f,health,20,168,71,4,0,0,0,0,0,0
4389,f,health,23,170,60,7,0,0,0,0,0,0
4390,f,health,29,171,70,6,0,0,0,0,0,0
4391,f,health,25,176,75,7,0,0,0,0,0,0
4392,f,health,29,179,78,6,0,0,0,0,0,0
4393,f,health,22,168,61,6,0,0,0,0,0,0
4394,f,health,26,160,56,7,0,0,0,0,0,0
4395,f,health,20,164,61,4,0,0,0,0,0,0
4396,f,health,21,174,75,6,0,0,0,0,0,0
4397,f,health,25,165,67,5,0,0,0,0,0,0
4398,f,health,28,174,72,6,0,0,0,0,0,0
4399,f,health,29,156,51,4,0,0,0,0,0,0
4400,f,health,25,169,72,5,0,0,0,0,0,0
4401,f,health,23,170,68,5,0,0,0,0,0,0
4402,f,health,18,165,71,5,0,0,0,0,0,0
4403,f,health,38,170,66,6,0,0,0,0,0,0
4404,f,health,30,175,79,7,0,0,0,0,0,0
4405,f,health,23,171,64,7,0,0,0,0,0,0
4406,f,health,24,172,62,6,0,0,0,0,0,0
4407,f,health,28,171,70,5,0,0,0,0,0,0
4408,f,health,25,169,61,6,0,0,0,0,0,0
4409,f,health,29,177,70,6,0,0,0,0,0,0
4410,f,health,18,158,66,6,0,0,0,0,0,0
4411,f,health,34,170,67,7,0,0,0,0,0,0
4412,f,health,22,163,64,6,0,0,0,0,0,0
4413,f,health,32,174,70,6,0,0,0,0,0,0
4414,f,health,34,174,67,8,0,0,0,0,0,0
4415,f,health,20,169,77,6,0,0,0,0,0,0
4416,f,health,28,178,74,7,0,0,0,0,0,0
4417,f,health,24,174,75,6,0,0,0,0,0,0
4418,f,health,25,169,74,5,0,0,0,0,0,0
4419,f,health,30,177,77,6,0,0,0,0,0,0
4420,f,health,21,164,64,5,0,0,0,0,0,0
4421,f,health,26,171,73,6,0,0,0,0,0,0
4422,f,health,18,170,70,7,0,0,0,0,0,0
4423,f,health,19,167,61,9,0,0,0,0,0,0
4424,f,health,26,169,69,6,0,0,0,0,0,0
4425,f,health,30,170,60,6,0,0,0,0,0,0
4426,f,health,24,161,63,6,0,0,0,0,0,0
4427,f,health,36,170,76,6,0,0,0,0,0,0
4428,f,health,28,174,72,6,0,0,0,0,0,0
4429,f,health,22,172,75,6,0,0,0,0,0,0
4430,f,health,30,168,70,5,0,0,0,0,0,0
4431,f,health,24,174,71,7,0,0,0,0,0,0
4432,f,health,26,177,70,5,0,0,0,0,0,0
4433,f,health,29,171,69,8,0,0,0,0,0,0
4434,f,health,27,153,52,5,0,0,0,0,0,0
4435,f,health,29,170,76,7,0,0,0,0,0,0
4436,f,health,34,165,77,1,0,0,0,0,0,0
4437,f,health,22,170,75,6,0,0,0,0,0,0
4438,f,health,32,165,65,5,0,0,0,0,0,0
4439,f,health,33,167,63,6,0,0,0,0,0,0
4440,f,health,18,178,71,6,0,0,0,0,0,0
4441,f,health,27,164,56,4,0,0,0,0,0,0
4442,f,health,33,171,56,4,0,0,0,0,0,0
4443,f,health,28,165,74,7,0,0,0,0,0,0
4444,f,health,28,175,78,4,0,0,0,0,0,0
4445,f,health,28,166,59,6,0,0,0,0,0,0
4446,f,health,35,168,70,6,0,0,0,0,0,0
4447,f,health,25,170,74,6,0,0,0,0,0,0
4448,f,health,26,175,66,7,0,0,0,0,0,0
4449,f,health,18,174,64,4,0,0,0,0,0,0
4450,f,health,30,164,65,6,0,0,0,0,0,0
4451,f,health,24,178,74,8,0,0,0,0,0,0
4452,f,health,36,173,73,5,0,0,0,0,0,0
4453,f,health,33,179,81,5,0,0,0,0,0,0
4454,f,health,28,168,73,7,0,0,0,0,0,0
4455,f,health,29,171,70,4,0,0,0,0,0,0
4456,f,health,33,173,73,6,0,0,0,0,0,0
4457,f,health,22,167,66,7,0,0,0,0,0,0
4458,f,health,28,166,67,7,0,0,0,0,0,0
4459,f,health,33,161,57,8,0,0,0,0,0,0
4460,f,health,28,174,75,7,0,0,0,0,0,0
4461,f,health,25,158,60,6,0,0,0,0,0,0
4462,f,health,30,175,74,7,0,0,0,0,0,0
4463,f,health,24,176,74,7,0,0,0,0,0,0
4464,f,health,32,166,63,6,0,0,0,0,0,0
4465,f,health,27,171,69,6,0,0,0,0,0,0
4466,f,health,18,171,71,4,0,0,0,0,0,0
4467,f,health,21,165,67,5,0,0,0,0,0,0
4468,f,health,27,171,65,6,0,0,0,0,0,0
4469,f,health,25,169,60,5,0,0,0,0,0,0
4470,f,health,26,171,66,6,0,0,0,0,0,0
4471,f,health,27,167,65,7,0,0,0,0,0,0
4472,f,health,30,166,68,6,0,0,0,0,0,0
4473,f,health,26,168,77,6,0,0,0,0,0,0
4474,f,health,28,171,75,6,0,0,0,0,0,0
4475,f,health,40,177,66,7,0,0,0,0,0,0
4476,f,health,29,180,80,7,0,0,0,0,0,0
4477,f,health,30,165,63,6,0,0,0,0,0,0
4478,f,health,23,164,54,6,0,0,0,0,0,0
4479,f,health,35,166,68,7,0,0,0,0,0,0
4480,f,health,31,169,74,6,0,0,0,0,0,0
4481,f,health,27,170,61,5,0,0,0,0,0,0
4482,f,health,21,163,57,7,0,0,0,0,0,0
4483,f,health,25,178,81,7,0,0,0,0,0,0
4484,f,health,34,167,74,3,0,0,0,0,0,0
4485,f,health,26,170,74,5,0,0,0,0,0,0
4486,f,health,23,161,63,6,0,0,0,0,0,0
4487,f,health,24,162,72,6,0,0,0,0,0,0
4488,f,health,30,169,62,6,0,0,0,0,0,0
4489,f,health,35,176,74,5,0,0,0,0,0,0
4490,f,health,33,164,69,9,0,0,0,0,0,0
4491,f,health,27,172,70,5,0,0,0,0,0,0
4492,f,health,21,177,83,4,0,0,0,0,0,0
4493,f,health,19,167,76,7,0,0,0,0,0,0
4494,f,health,18,167,71,7,0,0,0,0,0,0
4495,f,health,26,169,68,5,0,0,0,0,0,0
4496,f,health,27,171,68,7,0,0,0,0,0,0
4497,f,health,25,164,69,6,0,0,0,0,0,0
4498,f,health,36,165,58,6,0,0,0,0,0,0
4499,f,health,24,162,63,6,0,0,0,0,0,0
4500,f,health,24,163,57,6,0,0,0,0,0,0
4501,f,muscle group,31,181,83,7,1,0,0,0,0,1
4502,f,muscle group,22,174,77,8,1,0,0,0,1,1
4503,f,muscle group,22,173,79,7,0,0,1,1,1,1
4504,f,muscle group,24,166,68,6,0,1,1,1,0,0
4505,f,muscle group,36,170,76,6,0,1,1,1,1,1
4506,f,muscle group,36,169,66,5,1,1,1,1,0,1
4507,f,muscle group,27,175,77,6,1,1,1,1,0,1
4508,f,muscle group,27,168,64,6,0,0,0,0,1,1
4509,f,muscle group,19,174,67,7,0,0,1,1,0,1
4510,f,muscle group,21,170,70,6,0,1,1,0,0,1
4511,f,muscle group,30,176,73,7,0,0,0,0,1,0
4512,f,muscle group,30,165,69,7,1,1,0,1,1,1
4513,f,muscle group,25,172,67,6,0,1,0,1,1,1
4514,f,muscle group,26,164,65,5,1,1,0,0,0,0
4515,f,muscle group,31,169,71,4,0,0,0,1,0,1
4516,f,muscle group,31,171,71,7,1,0,0,1,0,0
4517,f,muscle group,24,177,81,7,1,0,1,1,1,0
4518,f,muscle group,23,177,71,6,1,1,0,1,1,0
4519,f,muscle group,32,165,66,7,0,0,0,1,0,1
4520,f,muscle group,30,173,70,7,0,0,0,0,0,1
4521,f,muscle group,28,171,68,5,0,0,1,1,0,0
4522,f,muscle group,38,170,57,2,1,0,1,0,0,0
4523,f,muscle group,18,164,63,6,1,1,1,0,1,1
4524,f,muscle group,22,169,66,6,1,1,0,0,0,0
4525,f,muscle group,21,160,55,7,0,0,0,1,0,1
4526,f,muscle group,29,180,79,4,0,0,1,1,0,0
4527,f,muscle group,28,166,68,9,0,1,1,0,1,1
4528,f,muscle group,28,177,73,6,1,1,0,1,1,0
4529,f,muscle group,26,168,71,6,1,0,1,1,0,0
4530,f,muscle group,32,168,67,8,0,1,0,0,1,0
4531,f,muscle group,25,170,72,6,1,0,0,1,1,0
4532,f,muscle group,28,168,62,7,0,1,1,1,1,0
4533,f,muscle group,28,173,68,5,1,0,1,1,0,0
4534,f,muscle group,29,169,62,6,0,0,1,1,0,0
4535,f,muscle group,30,168,76,6,1,1,1,0,0,1
4536,f,muscle group,23,178,82,6,0,1,1,1,1,0
4537,f,muscle group,27,175,74,5,0,0,1,1,1,0
4538,f,muscle group,28,169,62,6,0,1,0,0,1,1
4539,f,muscle group,24,164,70,5,1,0,0,1,1,0
4540,f,muscle group,33,167,59,7,1,1,1,0,1,1
4541,f,muscle group,25,175,77,5,1,0,0,0,1,0
4542,f,muscle group,18,168,67,6,1,1,1,1,0,0
4543,f,muscle group,29,172,69,6,0,0,1,0,1,1
4544,f,muscle group,31,178,69,7,0,0,1,0,1,1
4545,f,muscle group,27,168,60,5,0,1,1,1,0,0
4546,f,muscle group,26,167,62,7,1,1,0,1,0,0
4547,f,muscle group,21,166,57,6,0,1,0,0,1,1
4548,f,muscle group,23,170,62,4,1,1,0,0,1,0
4549,f,muscle group,31,174,73,5,1,1,1,0,0,1
4550,f,muscle group,25,163,70,7,0,1,1,1,0,0
4551,f,muscle group,23,165,73,6,0,1,0,1,1,1
4552,f,muscle group,26,165,63,5,0,1,1,1,1,1
4553,f,muscle group,29,164,62,5,1,1,0,0,0,1
4554,f,muscle group,21,165,58,7,0,1,0,0,1,0
4555,f,muscle group,35,174,75,5,0,1,1,0,1,1
4556,f,muscle group,21,178,82,6,0,1,1,1,1,0
4557,f,muscle group,21,166,68,6,1,0,1,1,1,1
4558,f,muscle group,22,167,56,5,1,1,0,0,0,1
4559,f,muscle group,33,168,63,8,0,1,1,0,0,1
4560,f,muscle group,32,172,65,7,0,0,0,1,1,1
4561,f,muscle group,31,177,82,7,1,0,0,0,1,1
4562,f,muscle group,25,163,64,6,0,0,1,1,1,0
4563,f,muscle group,30,165,67,6,0,1,1,0,1,1
4564,f,muscle group,29,166,57,6,1,1,1,1,1,1
4565,f,muscle group,33,170,68,6,0,1,1,1,0,1
4566,f,muscle group,32,169,68,6,0,0,1,1,0,1
4567,f,muscle group,24,174,75,8,1,0,1,0,0,1
4568,f,muscle group,28,168,69,6,1,0,1,0,1,0
4569,f,muscle group,25,173,78,7,1,1,0,1,1,1
4570,f,muscle group,33,169,69,6,0,0,1,1,0,1
4571,f,muscle group,28,168,63,6,0,1,0,0,1,0
4572,f,muscle group,18,170,72,7,1,1,0,0,1,0
4573,f,muscle group,18,169,70,6,1,1,0,0,1,1
4574,f,muscle group,39,166,60,6,0,1,1,0,0,0
4575,f,muscle group,22,179,75,7,0,1,1,0,0,0
4576,f,muscle group,27,174,74,5,1,0,1,1,0,1
4577,f,muscle group,26,173,71,5,0,1,0,0,1,0
4578,f,muscle group,24,169,63,6,0,0,0,0,0,1
4579,f,muscle group,35,175,76,7,0,1,1,0,0,1
4580,f,muscle group,34,171,68,6,1,1,1,0,1,1
4581,f,muscle group,29,172,77,6,1,1,0,0,0,0
4582,f,muscle group,26,182,84,7,1,0,1,0,0,0
4583,f,muscle group,29,172,68,6,0,0,1,1,0,0
4584,f,muscle group,27,171,67,5,1,0,0,0,0,0
4585,f,muscle group,27,171,70,5,1,0,0,1,0,1
4586,f,muscle group,30,164,62,5,1,1,0,1,0,1
4587,f,muscle group,18,177,86,6,0,0,1,1,0,1
4588,f,muscle group,30,158,49,3,1,0,0,1,0,0
4589,f,muscle group,24,172,77,7,1,1,1,0,1,1
4590,f,muscle group,18,180,81,5,1,0,0,0,1,0
4591,f,muscle group,31,164,60,6,1,0,1,1,1,0
4592,f,muscle group,25,170,64,5,1,0,0,0,1,0
4593,f,muscle group,18,169,68,7,0,1,0,0,1,1
4594,f,muscle group,29,165,62,6,1,1,1,0,1,0
4595,f,muscle group,28,172,73,7,1,0,1,0,0,0
4596,f,muscle group,27,171,62,6,1,1,0,1,0,1
4597,f,muscle group,18,159,50,2,1,0,0,0,1,0
4598,f,muscle group,31,163,63,6,0,1,1,1,0,0
4599,f,muscle group,27,163,61,6,1,0,1,0,0,1
4600,f,muscle group,33,175,74,6,0,0,1,1,1,0
4601,f,muscle group,27,167,62,6,1,1,1,0,0,1
4602,f,muscle group,21,172,76,8,1,0,0,0,0,1
4603,f,muscle group,39,165,56,6,0,0,1,0,0,0
4604,f,muscle group,30,170,64,6,1,1,1,0,1,1
4605,f,muscle group,21,175,77,6,0,1,1,0,0,1
4606,f,muscle group,27,172,61,7,0,1,1,0,1,0
4607,f,muscle group,27,162,56,8,1,0,1,0,1,1
4608,f,muscle group,18,170,72,6,0,0,0,1,1,1
4609,f,muscle group,30,172,75,6,0,1,0,0,0,0
4610,f,muscle group,28,176,72,6,1,1,0,0,1,0
4611,f,muscle group,28,167,63,6,1,1,1,1,0,0
4612,f,muscle group,23,177,73,6,0,1,0,0,1,1
4613,f,muscle group,27,178,68,6,1,1,0,0,1,1
4614,f,muscle group,32,165,69,7,0,1,0,0,0,0
4615,f,muscle group,22,167,72,6,0,1,1,1,0,1
4616,f,muscle group,28,177,67,4,1,1,1,1,1,0
4617,f,muscle group,23,161,61,7,0,1,0,1,0,0
4618,f,muscle group,21,165,59,6,1,0,1,0,0,0
4619,f,muscle group,30,175,80,4,1,1,1,0,0,1
4620,f,muscle group,27,166,68,7,0,0,1,1,0,0
4621,f,muscle group,31,168,63,5,1,0,0,1,1,0
4622,f,muscle group,32,167,72,6,0,1,1,0,0,1
4623,f,muscle group,26,169,70,6,1,1,0,0,1,0
4624,f,muscle group,34,171,64,6,0,1,1,1,0,0
4625,f,muscle group,33,175,74,7,0,1,0,1,1,0
4626,f,muscle group,26,163,58,6,1,1,1,0,1,0
4627,f,muscle group,25,170,70,7,0,1,1,0,1,0
4628,f,muscle group,19,170,68,7,1,1,1,0,0,0
4629,f,muscle group,25,161,58,4,0,0,0,1,0,0
4630,f,muscle group,24,160,59,6,0,0,1,0,1,0
4631,f,muscle group,26,166,63,6,0,0,1,0,0,1
4632,f,muscle group,37,177,71,6,0,1,1,1,0,0
4633,f,muscle group,23,170,69,5,0,0,0,0,1,0
4634,f,muscle group,42,165,63,5,1,0,0,1,0,0
4635,f,muscle group,20,175,76,6,0,1,1,1,1,0
4636,f,muscle group,23,162,61,6,1,1,1,1,0,1
4637,f,muscle group,26,158,64,5,0,0,1,0,1,0
4638,f,muscle group,20,174,62,6,1,1,0,0,1,0
4639,f,muscle group,28,170,74,7,0,0,0,1,0,0
4640,f,muscle group,27,168,63,8,1,0,0,0,0,0
4641,f,muscle group,29,157,60,5,1,1,1,0,0,0
4642,f,muscle group,29,165,74,5,0,1,1,1,0,1
4643,f,muscle group,27,178,74,5,0,1,0,0,1,0
4644,f,muscle group,28,182,85,7,1,1,1,0,1,0
4645,f,muscle group,34,167,62,5,1,0,1,1,1,0
4646,f,muscle group,26,167,63,6,1,0,0,1,0,1
4647,f,muscle group,32,178,83,7,1,1,1,1,1,0
4648,f,muscle group,31,166,67,5,0,0,1,1,1,0
4649,f,muscle group,22,178,80,6,0,0,0,1,0,1
4650,f,muscle group,32,168,72,8,1,1,0,0,0,0
4651,f,muscle group,29,168,63,6,1,0,0,0,0,1
4652,f,muscle group,31,168,69,7,0,1,0,1,1,1
4653,f,muscle group,33,174,74,6,1,1,1,0,1,0
4654,f,muscle group,32,172,72,6,1,0,1,0,1,1
4655,f,muscle group,21,163,63,7,1,0,0,1,0,1
4656,f,muscle group,18,165,59,8,1,0,1,0,1,1
4657,f,muscle group,34,172,69,6,0,1,0,1,0,0
4658,f,muscle group,32,178,75,7,0,1,0,0,0,1
4659,f,muscle group,26,170,64,5,0,0,1,1,0,1
4660,f,muscle group,25,166,71,5,1,0,0,0,0,1
4661,f,muscle group,21,163,53,4,0,1,1,0,1,1
4662,f,muscle group,18,175,70,6,0,1,1,1,0,0
4663,f,muscle group,21,171,68,6,1,1,1,1,0,1
4664,f,muscle group,23,169,74,5,0,1,0,0,1,0
4665,f,muscle group,24,169,60,5,1,0,1,1,0,1
4666,f,muscle group,21,168,64,6,0,1,1,0,0,0
4667,f,muscle group,27,160,59,5,0,0,0,1,1,1
4668,f,muscle group,36,171,72,6,1,0,0,1,0,1
4669,f,muscle group,33,168,78,7,1,0,0,1,1,0
4670,f,muscle group,26,169,74,7,1,1,0,1,0,0
4671,f,muscle group,28,173,79,6,0,0,0,0,0,1
4672,f,muscle group,28,164,59,5,1,1,0,0,1,1
4673,f,muscle group,26,165,60,6,0,1,0,1,0,0
4674,f,muscle group,27,168,65,5,1,0,0,1,0,1
4675,f,muscle group,29,169,69,5,0,1,1,1,1,1
4676,f,muscle group,25,169,61,5,0,0,1,1,0,0
4677,f,muscle group,34,171,68,5,0,1,1,1,1,1
4678,f,muscle group,19,164,69,6,1,1,0,0,0,1
4679,f,muscle group,28,171,69,5,1,1,0,0,1,0
4680,f,muscle group,22,179,82,7,0,1,0,1,1,1
4681,f,muscle group,20,168,65,8,0,1,0,1,1,1
4682,f,muscle group,27,173,69,6,0,0,1,1,0,1
4683,f,muscle group,23,170,79,6,1,0,0,0,0,1
4684,f,muscle group,24,173,62,4,0,0,1,1,0,0
4685,f,muscle group,22,162,60,5,0,1,1,0,0,1
4686,f,muscle group,28,175,70,5,1,0,1,1,0,0
4687,f,muscle group,21,173,76,7,1,1,1,0,1,1
4688,f,muscle group,33,170,60,8,1,0,0,1,0,0
4689,f,muscle group,24,174,76,5,1,1,1,0,0,0
4690,f,muscle group,29,165,69,7,1,0,1,0,1,0
4691,f,muscle group,18,174,82,6,0,0,0,0,1,1
4692,f,muscle group,30,175,70,6,0,1,0,1,0,1
4693,f,muscle group,23,165,55,7,0,1,1,1,1,0
4694,f,muscle group,24,174,76,7,1,1,0,0,0,0
4695,f,muscle group,24,169,75,7,0,1,1,0,1,0
4696,f,muscle group,23,178,79,5,0,1,0,0,1,0
4697,f,muscle group,30,171,77,5,1,1,0,1,0,0
4698,f,muscle group,19,174,76,6,0,1,0,1,0,0
4699,f,muscle group,29,161,65,4,1,1,1,1,1,1
4700,f,muscle group,29,169,67,7,1,1,0,0,0,1
4701,f,muscle group,26,167,64,8,1,1,1,0,1,1
4702,f,muscle group,30,167,60,6,1,0,1,0,1,1
4703,f,muscle group,28,173,70,7,0,0,1,0,1,1
4704,f,muscle group,33,167,66,7,1,0,1,1,1,0
4705,f,muscle group,25,167,52,1,0,0,0,1,0,0
4706,f,muscle group,37,161,62,5,1,1,1,0,0,0
4707,f,muscle group,28,171,64,6,0,1,0,0,1,0
4708,f,muscle group,27,176,80,6,0,1,1,0,0,1
4709,f,muscle group,29,168,80,3,0,0,0,1,0,1
4710,f,muscle group,37,172,82,5,1,1,1,1,1,1
4711,f,muscle group,32,164,67,7,0,1,0,0,1,0
4712,f,muscle group,28,170,69,4,1,0,0,1,1,0
4713,f,muscle group,33,167,70,6,1,1,1,0,1,1
4714,f,muscle group,35,174,65,7,0,0,0,0,1,1
4715,f,muscle group,26,171,72,6,0,1,1,1,0,1
4716,f,muscle group,30,160,59,6,1,1,1,0,1,1
4717,f,muscle group,31,165,56,6,0,0,0,1,0,0
4718,f,muscle group,29,158,54,7,0,0,0,1,0,0
4719,f,muscle group,25,166,72,6,1,0,1,0,1,0
4720,f,muscle group,25,164,57,7,1,0,1,0,1,0
4721,f,muscle group,25,177,73,9,0,0,1,0,0,1
4722,f,muscle group,24,172,69,8,1,1,0,1,1,0
4723,f,muscle group,28,177,83,4,1,1,0,1,1,0
4724,f,muscle group,23,166,65,6,1,1,1,1,1,1
4725,f,muscle group,24,171,66,7,1,0,1,1,1,1
4726,f,muscle group,26,169,62,5,1,1,0,1,0,1
4727,f,muscle group,32,168,67,6,1,0,0,1,0,0
4728,f,muscle group,26,166,62,7,1,0,0,0,0,0
4729,f,muscle group,42,172,72,6,0,1,1,0,1,0
4730,f,muscle group,26,166,68,5,1,0,1,0,1,0
4731,f,muscle group,29,169,57,4,1,1,1,1,0,1
4732,f,muscle group,32,168,64,6,1,0,1,0,1,1
4733,f,muscle group,24,166,65,4,1,1,0,0,0,0
4734,f,muscle group,38,173,69,6,0,1,1,1,1,0
4735,f,muscle group,25,165,68,5,0,0,0,1,1,1
4736,f,muscle group,35,165,61,6,0,0,1,1,1,1
4737,f,muscle group,29,168,60,5,1,0,1,1,1,1
4738,f,muscle group,39,168,63,6,1,1,1,0,0,0
4739,f,muscle group,29,175,76,6,0,1,1,1,0,1
4740,f,muscle group,25,168,67,9,1,1,1,0,0,1
4741,f,muscle group,23,172,70,5,0,0,0,1,1,0
4742,f,muscle group,31,167,66,8,1,0,1,1,1,1
4743,f,muscle group,26,169,71,6,1,1,1,1,1,0
4744,f,muscle group,26,175,78,6,1,0,0,0,0,1
4745,f,muscle group,30,175,70,6,1,1,1,1,0,1
4746,f,muscle group,21,166,65,5,1,0,0,1,1,1
4747,f,muscle group,38,164,70,5,0,0,1,1,1,1
4748,f,muscle group,23,180,87,6,1,1,0,1,1,0
4749,f,muscle group,29,164,63,5,0,0,0,1,1,0
4750,f,muscle group,29,159,63,6,1,0,0,0,0,0
4751,f,muscle group,24,170,74,6,0,1,0,1,1,1
4752,f,muscle group,28,171,72,7,0,1,0,1,1,1
4753,f,muscle group,27,170,69,6,0,1,0,0,1,1
4754,f,muscle group,29,166,56,6,0,1,0,1,1,1
4755,f,muscle group,25,176,70,5,1,0,0,1,1,1
4756,f,muscle group,21,161,65,5,1,1,0,1,1,0
4757,f,muscle group,26,180,84,6,0,1,0,0,1,0
4758,f,muscle group,19,166,66,5,0,1,1,0,0,0
4759,f,muscle group,37,171,64,5,1,1,0,1,0,0
4760,f,muscle group,28,166,63,6,1,1,1,0,0,0
4761,f,muscle group,18,165,65,7,1,1,1,0,0,1
4762,f,muscle group,38,170,66,5,0,1,0,0,1,1
4763,f,muscle group,28,168,61,6,0,1,0,1,1,0
4764,f,muscle group,24,168,73,4,1,1,1,0,1,0
4765,f,muscle group,18,166,62,6,1,0,0,1,1,0
4766,f,muscle group,34,179,72,5,1,1,1,0,0,0
4767,f,muscle group,18,165,57,5,1,0,1,1,1,0
4768,f,muscle group,33,170,61,6,1,0,1,0,0,0
4769,f,muscle group,21,170,64,7,0,1,0,1,1,1
4770,f,muscle group,28,161,59,8,0,1,1,1,0,1
4771,f,muscle group,37,171,64,4,1,1,0,1,1,1
4772,f,muscle group,26,171,72,7,1,0,0,1,0,1
4773,f,muscle group,22,171,74,6,1,0,0,1,0,0
4774,f,muscle group,27,167,73,5,1,1,1,1,0,0
4775,f,muscle group,28,172,76,6,0,1,1,0,1,0
4776,f,muscle group,31,176,84,5,1,0,1,1,1,1
4777,f,muscle group,34,168,68,6,1,0,1,1,1,1
4778,f,muscle group,30,174,72,7,1,0,0,1,1,1
4779,f,muscle group,31,170,70,6,1,0,0,1,1,0
4780,f,muscle group,29,173,78,5,1,0,1,1,0,0
4781,f,muscle group,30,174,75,7,0,0,1,1,0,0
4782,f,muscle group,31,175,76,4,1,1,0,0,0,0
4783,f,muscle group,32,167,66,7,1,1,1,0,0,1
4784,f,muscle group,18,164,57,8,1,0,1,0,0,1
4785,f,muscle group,33,177,80,5,1,1,0,0,0,1
4786,f,muscle group,29,167,63,6,0,0,0,1,0,0
4787,f,muscle group,35,163,66,4,0,0,1,1,1,1
4788,f,muscle group,19,169,65,5,1,0,1,1,1,0
4789,f,muscle group,21,175,74,7,0,0,0,0,1,0
4790,f,muscle group,32,171,69,8,1,1,0,0,0,1
4791,f,muscle group,24,165,62,7,1,0,0,1,0,1
4792,f,muscle group,20,168,75,6,1,0,0,1,1,0
4793,f,muscle group,25,166,63,5,0,0,1,1,1,1
4794,f,muscle group,20,176,76,6,1,1,0,0,0,0
4795,f,muscle group,32,174,66,6,1,1,0,1,1,1
4796,f,muscle group,29,179,75,6,1,1,1,0,1,0
4797,f,muscle group,25,170,75,5,0,0,0,0,0,1
4798,f,muscle group,31,172,75,5,0,0,1,0,0,1
4799,f,muscle group,31,179,86,5,0,1,0,0,0,0
4800,f,muscle group,34,170,69,7,0,0,1,1,0,0
4801,f,muscle group,32,171,72,5,0,0,0,1,0,1
4802,f,muscle group,24,174,77,5,0,1,0,0,0,1
